id,period,yield
671,202212,
1328,202201,
1328,202202,
1328,202203,
1328,202204,
1328,202205,
1328,202206,
1328,202207,
1328,202208,
1328,202209,
1328,202210,
1328,202211,
1328,202212,
1329,202201,
1329,202202,
1329,202203,
1329,202204,
1329,202205,
1329,202206,
1329,202207,
1329,202208,
1329,202209,
1329,202210,
1329,202211,
1329,202212,
13908,202202,
13908,202203,
13908,202204,
13908,202205,
13908,202206,
13908,202207,
13908,202208,
13908,202209,
13908,202210,
13908,202211,
13908,202212,
13918,202202,
13918,202203,
13918,202204,
13918,202205,
13918,202206,
13918,202207,
13918,202208,
13918,202209,
13918,202210,
13918,202211,
13918,202212,
14036,202204,
14036,202205,
14036,202206,
14036,202207,
14036,202208,
14036,202209,
14036,202210,
14036,202211,
14036,202212,
14044,202204,
14044,202205,
14044,202206,
14044,202207,
14044,202208,
14044,202209,
14044,202210,
14044,202211,
14044,202212,
162,202301,
162,202302,
162,202303,
162,202304,
162,202305,
162,202306,
162,202307,
162,202308,
162,202309,
162,202310,
162,202311,
163,202301,
163,202302,
163,202303,
163,202304,
163,202305,
163,202306,
163,202307,
163,202308,
163,202309,
163,202310,
163,202311,
168,202301,
168,202302,
168,202303,
168,202304,
168,202305,
168,202306,
168,202307,
168,202308,
168,202309,
168,202310,
168,202311,
170,202301,
170,202302,
170,202303,
170,202304,
170,202305,
170,202306,
170,202307,
170,202308,
170,202309,
170,202310,
170,202311,
209,202301,
209,202302,
209,202303,
209,202304,
209,202305,
209,202306,
209,202307,
209,202308,
209,202309,
209,202310,
209,202311,
214,202301,
214,202302,
214,202303,
214,202304,
214,202305,
214,202306,
214,202307,
214,202308,
214,202309,
214,202310,
214,202311,
659,202301,
659,202302,
659,202303,
659,202304,
659,202305,
659,202306,
659,202307,
659,202308,
659,202309,
659,202310,
659,202311,
660,202301,
660,202302,
660,202303,
660,202304,
660,202305,
660,202306,
660,202307,
660,202308,
660,202309,
660,202310,
660,202311,
662,202301,
662,202302,
662,202303,
662,202304,
662,202305,
662,202306,
662,202307,
662,202308,
662,202309,
662,202310,
662,202311,
665,202301,
665,202302,
665,202303,
665,202304,
665,202305,
665,202306,
665,202307,
665,202308,
665,202309,
665,202310,
665,202311,
667,202301,
667,202302,
667,202303,
667,202304,
667,202305,
667,202306,
667,202307,
667,202308,
667,202309,
667,202310,
667,202311,
671,202301,
671,202302,
671,202303,
671,202304,
671,202305,
671,202306,
671,202307,
671,202308,
671,202309,
671,202310,
671,202311,
1328,202301,
1328,202302,
1328,202303,
1328,202304,
1328,202305,
1328,202306,
1328,202307,
1328,202308,
1328,202309,
1328,202310,
1328,202311,
1329,202301,
1329,202302,
1329,202303,
1329,202304,
1329,202305,
1329,202306,
1329,202307,
1329,202308,
1329,202309,
1329,202310,
1329,202311,
13908,202301,
13908,202302,
13908,202303,
13908,202304,
13908,202305,
13908,202306,
13908,202307,
13908,202308,
13908,202309,
13908,202310,
13908,202311,
13918,202301,
13918,202302,
13918,202303,
13918,202304,
13918,202305,
13918,202306,
13918,202307,
13918,202308,
13918,202309,
13918,202310,
13918,202311,
14036,202301,
14036,202302,
14036,202303,
14036,202304,
14036,202305,
14036,202306,
14036,202307,
14036,202308,
14036,202309,
14036,202310,
14036,202311,
14044,202301,
14044,202302,
14044,202303,
14044,202304,
14044,202305,
14044,202306,
14044,202307,
14044,202308,
14044,202309,
14044,202310,
14044,202311,
